Reviewer Name,Reviewer Rating,Reviewer Profile URL,Review,Time
 darshana hosur ,"<span aria-label="" 1 star "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/101910724982759916497?hl=en-IN,Horrible service boys..its almost lik they chase you out once u r done with ur coffee or order...they should be trained how to handle customers..just because we sit there for another hour cant keep buying things over and over again.,8 months ago
 Khuben Dev ,"<span aria-label="" 5 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/> </span>",https://www.google.com/maps/contrib/101221907191472081123?hl=en-IN,Mast cofeeee cake bhaiooo,5 months ago
 Himanshu Awasthi ,"<span aria-label="" 5 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/> </span>",https://www.google.com/maps/contrib/109470373470578035566?hl=en-IN,Good food with fine options of cocktails & mocktails....,a year ago
 Dilip Jain ,"<span aria-label="" 4 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/101042447690011504941?hl=en-IN,Nice open space to hang around with friends or enjoy an evening coffee before entering the airport.,2 years ago
 Sandeep Sherikar ,"<span aria-label="" 5 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/> </span>",https://www.google.com/maps/contrib/101594334210509749499?hl=en-IN,Very nice place and good customer service . Best place to have coffee .,11 months ago
 AVISHEK DAS ,"<span aria-label="" 1 star "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/112557810410878871320?hl=en-IN,I thought to give negative ratings..but no option. CCD is having good name and reputation.. but the service boys are main spoilers. Behaviour of this CCD service boy is worst. Advising not to visit ever.,11 months ago
 PMM J ,"<span aria-label="" 4 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/108491822687170178200?hl=en-IN,Good on the pocket and a great hang out,7 months ago
 Sunil Shankar ,"<span aria-label="" 2 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/110322416803686143510?hl=en-IN,"Poor attitude of the staff, and didn't give me a bill for my purchase at 01:00am for my coffee.",6 months ago
 ankit jain ,"<span aria-label="" 1 star "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/118429621897666782564?hl=en-IN,"I ordered Garlic Bread and it was worst.. They told me to refund amount but unfortunately i did not received the refund... At the end, it was full waste",11 months ago
 Robin Joseph Abraham ,"<span aria-label="" 3 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/111739368217633443174?hl=en-IN,"CCD is always excellent. Now you can have a CCD exclusive coffee inside the airport. So if you are waiting for flights, have coffee from there.",3 years ago
 Dora m.a. ,"<span aria-label="" 2 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/108961042416084309011?hl=en-IN,"Extremely expensive 
Staff quality is poor
Its monopoly in departure checking section,  so they charge what ever!! INR 215 for a hot chocolate 
Similar is with coffees 
Pathetic ☹
As I am writing this in front of the cafe,  One of the staffs inside the counter washing a kitchen cloth in the sink and spitting in the same at the same time.
4 to 5am on March 11,2019",a year ago
 Deepak Mahadevan ,"<span aria-label="" 4 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/101005372712220869815?hl=en-IN,Good place to spend time while waiting in airport near arrival gate.,a year ago
 Asu Patel ,"<span aria-label="" 5 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/> </span>",https://www.google.com/maps/contrib/108855183948432091529?hl=en-IN,As always feel proud when you go to cafeteria for hanging out but it may more proud if when you go Indian coffee house CCD are Indian coffee chain food restaurant just Loved cappuccino with extra brown sugar gives you wing to fly high,a year ago
 Puneet S. Ajal ,"<span aria-label="" 4 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/115472713806014357744?hl=en-IN,KIA banglore airport.. nice place to hang around..one of the best hang around area around any airport..,a year ago
 Harsh garg ,"<span aria-label="" 5 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/> </span>",https://www.google.com/maps/contrib/104233914729881840760?hl=en-IN,Nice place and great ambiance,6 months ago
 Nagaraju V ,"<span aria-label="" 4 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/118104026964704086933?hl=en-IN,Just like any coffee day..but ambience in airport was very good,a year ago
 JOSEPH ANTONY J ,"<span aria-label="" 4 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/103678575047632458691?hl=en-IN,For a quick coffee before departure or after arrival. Just besides the Uber pick up point. Standard service of CCD.,a year ago
 Pravin Shinde ,"<span aria-label="" 4 stars "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/103418949193611525908?hl=en-IN,"Good place.
Open Garden restaurant.
Nice coffee & service",a year ago
 Kala Lurve ,"<span aria-label="" 1 star "" class=""section-review-stars"" jsan=""7.section-review-stars,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""248"" role=""img""> <img alt="""" class=""section-review-star section-review-star-active"" jsan=""7.section-review-star,7.section-review-star-active,8.src,0.alt"" jsinstance=""0"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""1"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""2"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""3"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""section-review-star"" jsan=""7.section-review-star,8.src,0.alt"" jsinstance=""*4"" jstcache=""287"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>",https://www.google.com/maps/contrib/104640197965482911077?hl=en-IN,Bad service. Forgot our order. Gave wrong order twice. Also giving wrong orders to other customers. Not up to standard as the cafe coffee day at other outlets. Very bad experience.,a year ago
